time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,time/episodes,rollout/exploration_rate
141,,8337,58,,,0.001,,4118,0.057950928807258606,,,,,1191,0.05
141,,8344,58,,,0.001,,4121,0.04900910705327988,,,,,1192,0.05
141,,8351,58,,,0.001,,4125,0.03370337933301926,,,,,1193,0.05
141,,8358,58,,,0.001,,4128,0.04786408692598343,,,,,1194,0.05
141,,8365,58,,,0.001,,4132,0.039227262139320374,,,,,1195,0.05
142,,8372,58,,,0.001,,4135,0.05075614154338837,,,,,1196,0.05
142,,8379,58,,,0.001,,4139,0.042431753128767014,,,,,1197,0.05
142,,8386,58,,,0.001,,4142,0.026112111285328865,,,,,1198,0.05
142,,8393,58,,,0.001,,4146,0.0255613774061203,,,,,1199,0.05
142,,8400,58,,,0.001,,4149,0.03151329606771469,,,,,1200,0.05
142,,8407,58,,,0.001,,4153,0.029066001996397972,,,,,1201,0.05
142,,8414,58,,,0.001,,4156,0.058949001133441925,,,,,1202,0.05
142,,8421,58,,,0.001,,4160,0.040139708667993546,,,,,1203,0.05
143,,8428,58,,,0.001,,4163,0.030056346207857132,,,,,1204,0.05
143,,8435,58,,,0.001,,4167,0.04866162687540054,,,,,1205,0.05
143,,8442,58,,,0.001,,4170,0.037054289132356644,,,,,1206,0.05
143,,8449,58,,,0.001,,4174,0.043407391756772995,,,,,1207,0.05
143,,8456,58,,,0.001,,4177,0.036750081926584244,,,,,1208,0.05
143,,8463,58,,,0.001,,4181,0.04703722521662712,,,,,1209,0.05
143,,8470,58,,,0.001,,4184,0.035774603486061096,,,,,1210,0.05
143,,8477,58,,,0.001,,4188,0.029459930956363678,,,,,1211,0.05
144,,8484,58,,,0.001,,4191,0.045111123472452164,,,,,1212,0.05
144,,8491,58,,,0.001,,4195,0.028649555519223213,,,,,1213,0.05
144,,8498,58,,,0.001,,4198,0.04040633141994476,,,,,1214,0.05
144,,8505,58,,,0.001,,4202,0.04273615777492523,,,,,1215,0.05
144,,8512,58,,,0.001,,4205,0.0469309501349926,,,,,1216,0.05
144,,8519,58,,,0.001,,4209,0.03686556592583656,,,,,1217,0.05
144,,8526,58,,,0.001,,4212,0.04572131484746933,,,,,1218,0.05
144,,8533,58,,,0.001,,4216,0.033606331795454025,,,,,1219,0.05
144,,8540,58,,,0.001,,4219,0.058602504432201385,,,,,1220,0.05
145,,8547,58,,,0.001,,4223,0.05828121304512024,,,,,1221,0.05
145,,8554,58,,,0.001,,4226,0.02738259918987751,,,,,1222,0.05
145,,8561,58,,,0.001,,4230,0.047112781554460526,,,,,1223,0.05
145,,8568,58,,,0.001,,4233,0.02300439588725567,,,,,1224,0.05
145,,8575,58,,,0.001,,4237,0.03868090733885765,,,,,1225,0.05
145,,8582,58,,,0.001,,4240,0.0387449711561203,,,,,1226,0.05
145,,8589,58,,,0.001,,4244,0.03881435468792915,,,,,1227,0.05
145,,8596,58,,,0.001,,4247,0.046702831983566284,,,,,1228,0.05
146,,8603,58,,,0.001,,4251,0.0314088873565197,,,,,1229,0.05
146,,8610,58,,,0.001,,4254,0.0430971123278141,,,,,1230,0.05
146,,8617,58,,,0.001,,4258,0.048704538494348526,,,,,1231,0.05
146,,8624,58,,,0.001,,4261,0.034306466579437256,,,,,1232,0.05
146,,8631,58,,,0.001,,4265,0.04885036498308182,,,,,1233,0.05
146,,8638,58,,,0.001,,4268,0.02955462969839573,,,,,1234,0.05
146,,8645,58,,,0.001,,4272,0.03808009251952171,,,,,1235,0.05
146,,8652,58,,,0.001,,4275,0.05750485137104988,,,,,1236,0.05
147,,8659,58,,,0.001,,4279,0.031603939831256866,,,,,1237,0.05
147,,8666,58,,,0.001,,4282,0.040526628494262695,,,,,1238,0.05
147,,8673,58,,,0.001,,4286,0.03662370890378952,,,,,1239,0.05
147,,8680,58,,,0.001,,4289,0.04969075322151184,,,,,1240,0.05
147,,8687,58,,,0.001,,4293,0.029826855286955833,,,,,1241,0.05
147,,8694,58,,,0.001,,4296,0.049640052020549774,,,,,1242,0.05
147,,8701,58,,,0.001,,4300,0.04997212812304497,,,,,1243,0.05
147,,8708,58,,,0.001,,4303,0.03234272450208664,,,,,1244,0.05
148,,8715,58,,,0.001,,4307,0.03937322646379471,,,,,1245,0.05
148,,8722,58,,,0.001,,4310,0.036411382257938385,,,,,1246,0.05
148,,8729,58,,,0.001,,4314,0.02327352575957775,,,,,1247,0.05
148,,8736,58,,,0.001,,4317,0.06208716332912445,,,,,1248,0.05
148,,8743,58,,,0.001,,4321,0.03006659261882305,,,,,1249,0.05
148,,8750,58,,,0.001,,4324,0.04849911108613014,,,,,1250,0.05
148,,8757,58,,,0.001,,4328,0.030366649851202965,,,,,1251,0.05
148,,8764,58,,,0.001,,4331,0.02815430611371994,,,,,1252,0.05
148,,8771,58,,,0.001,,4335,0.04140528663992882,,,,,1253,0.05
149,,8778,58,,,0.001,,4338,0.040267448872327805,,,,,1254,0.05
149,,8785,58,,,0.001,,4342,0.03561174124479294,,,,,1255,0.05
149,,8792,58,,,0.001,,4345,0.04012729600071907,,,,,1256,0.05
149,,8799,58,,,0.001,,4349,0.0517268069088459,,,,,1257,0.05
149,,8806,58,,,0.001,,4352,0.031917743384838104,,,,,1258,0.05
149,,8813,58,,,0.001,,4356,0.032495494931936264,,,,,1259,0.05
149,,8820,58,,,0.001,,4359,0.043588507920503616,,,,,1260,0.05
149,,8827,58,,,0.001,,4363,0.0319056510925293,,,,,1261,0.05
149,,8834,58,,,0.001,,4366,0.02479199692606926,,,,,1262,0.05
150,,8841,58,,,0.001,,4370,0.04019014537334442,,,,,1263,0.05
150,,8848,58,,,0.001,,4373,0.052229300141334534,,,,,1264,0.05
150,,8855,58,,,0.001,,4377,0.04768524318933487,,,,,1265,0.05
150,,8862,58,,,0.001,,4380,0.03155523166060448,,,,,1266,0.05
150,,8869,58,,,0.001,,4384,0.03647136315703392,,,,,1267,0.05
150,,8876,58,,,0.001,,4387,0.028206024318933487,,,,,1268,0.05
150,,8883,58,,,0.001,,4391,0.022608011960983276,,,,,1269,0.05
150,,8890,58,,,0.001,,4394,0.03085467964410782,,,,,1270,0.05
150,,8897,58,,,0.001,,4398,0.027057647705078125,,,,,1271,0.05
151,,8904,58,,,0.001,,4401,0.050095055252313614,,,,,1272,0.05
151,,8911,58,,,0.001,,4405,0.0395163968205452,,,,,1273,0.05
151,,8918,58,,,0.001,,4408,0.03257940709590912,,,,,1274,0.05
151,,8925,58,,,0.001,,4412,0.032204143702983856,,,,,1275,0.05
151,,8932,58,,,0.001,,4415,0.03525347635149956,,,,,1276,0.05
151,,8939,58,,,0.001,,4419,0.04177025705575943,,,,,1277,0.05
151,,8946,58,,,0.001,,4422,0.04414625093340874,,,,,1278,0.05
151,,8953,58,,,0.001,,4426,0.03234400972723961,,,,,1279,0.05
151,,8960,58,,,0.001,,4429,0.019688868895173073,,,,,1280,0.05
152,,8967,58,,,0.001,,4433,0.026316486299037933,,,,,1281,0.05
152,,8974,58,,,0.001,,4436,0.04296192154288292,,,,,1282,0.05
152,,8981,58,,,0.001,,4440,0.027248883619904518,,,,,1283,0.05
152,,8988,58,,,0.001,,4443,0.029339050874114037,,,,,1284,0.05
152,,8995,58,,,0.001,,4447,0.032296523451805115,,,,,1285,0.05
152,,9002,58,,,0.001,,4450,0.042803920805454254,,,,,1286,0.05
152,,9009,58,,,0.001,,4454,0.03097119927406311,,,,,1287,0.05
152,,9016,58,,,0.001,,4457,0.046674493700265884,,,,,1288,0.05
153,,9023,58,,,0.001,,4461,0.04745764657855034,,,,,1289,0.05
153,,9030,58,,,0.001,,4464,0.033533960580825806,,,,,1290,0.05
153,,9037,58,,,0.001,,4468,0.04568653181195259,,,,,1291,0.05
153,,9044,58,,,0.001,,4471,0.03364264965057373,,,,,1292,0.05
153,,9051,58,,,0.001,,4475,0.06787149608135223,,,,,1293,0.05
153,,9058,58,,,0.001,,4478,0.040392931550741196,,,,,1294,0.05
153,,9065,58,,,0.001,,4482,0.04190355911850929,,,,,1295,0.05
153,,9072,58,,,0.001,,4485,0.04057402163743973,,,,,1296,0.05
153,,9079,58,,,0.001,,4489,0.042922019958496094,,,,,1297,0.05
154,,9086,58,,,0.001,,4492,0.04299119859933853,,,,,1298,0.05
154,,9093,58,,,0.001,,4496,0.03926161304116249,,,,,1299,0.05
154,,9100,58,,,0.001,,4499,0.03358953818678856,,,,,1300,0.05
154,,9107,58,,,0.001,,4503,0.036759596318006516,,,,,1301,0.05
154,,9114,58,,,0.001,,4506,0.03595427796244621,,,,,1302,0.05
154,,9121,58,,,0.001,,4510,0.03425995260477066,,,,,1303,0.05
154,,9128,58,,,0.001,,4513,0.03623800352215767,,,,,1304,0.05
154,,9135,58,,,0.001,,4517,0.04324996843934059,,,,,1305,0.05
155,,9142,58,,,0.001,,4520,0.04371846467256546,,,,,1306,0.05
155,,9149,58,,,0.001,,4524,0.03257165476679802,,,,,1307,0.05
155,,9156,58,,,0.001,,4527,0.03369804844260216,,,,,1308,0.05
155,,9163,58,,,0.001,,4531,0.024408604949712753,,,,,1309,0.05
155,,9170,58,,,0.001,,4534,0.05980070307850838,,,,,1310,0.05
155,,9177,58,,,0.001,,4538,0.04715512692928314,,,,,1311,0.05
155,,9184,59,,,0.001,,4541,0.04970067739486694,,,,,1312,0.05
155,,9191,58,,,0.001,,4545,0.04020906239748001,,,,,1313,0.05
155,,9198,58,,,0.001,,4548,0.05302228033542633,,,,,1314,0.05
156,,9205,58,,,0.001,,4552,0.027866574004292488,,,,,1315,0.05
156,,9212,58,,,0.001,,4555,0.05766364187002182,,,,,1316,0.05
156,,9219,58,,,0.001,,4559,0.03139109164476395,,,,,1317,0.05
156,,9226,58,,,0.001,,4562,0.04856512323021889,,,,,1318,0.05
156,,9233,58,,,0.001,,4566,0.03194096311926842,,,,,1319,0.05
156,,9240,58,,,0.001,,4569,0.026576783508062363,,,,,1320,0.05
156,,9247,58,,,0.001,,4573,0.03280273452401161,,,,,1321,0.05
156,,9254,58,,,0.001,,4576,0.04085276275873184,,,,,1322,0.05
157,,9261,58,,,0.001,,4580,0.022643903270363808,,,,,1323,0.05
157,,9268,58,,,0.001,,4583,0.050904251635074615,,,,,1324,0.05
157,,9275,58,,,0.001,,4587,0.040505535900592804,,,,,1325,0.05
157,,9282,59,,,0.001,,4590,0.03049742616713047,,,,,1326,0.05
157,,9289,58,,,0.001,,4594,0.01758800446987152,,,,,1327,0.05
157,,9296,58,,,0.001,,4597,0.05261598899960518,,,,,1328,0.05
157,,9303,58,,,0.001,,4601,0.026058077812194824,,,,,1329,0.05
157,,9310,58,,,0.001,,4604,0.02470266819000244,,,,,1330,0.05
157,,9317,58,,,0.001,,4608,0.03844093531370163,,,,,1331,0.05
158,,9324,58,,,0.001,,4611,0.04776696488261223,,,,,1332,0.05
158,,9331,58,,,0.001,,4615,0.023475229740142822,,,,,1333,0.05
158,,9338,58,,,0.001,,4618,0.034507520496845245,,,,,1334,0.05
158,,9345,58,,,0.001,,4622,0.04191034287214279,,,,,1335,0.05
158,,9352,58,,,0.001,,4625,0.06331875920295715,,,,,1336,0.05
158,,9359,59,,,0.001,,4629,0.03157959133386612,,,,,1337,0.05
158,,9366,59,,,0.001,,4632,0.04860334470868111,,,,,1338,0.05
158,,9373,58,,,0.001,,4636,0.023832328617572784,,,,,1339,0.05
158,,9380,58,,,0.001,,4639,0.02063649706542492,,,,,1340,0.05
159,,9387,59,,,0.001,,4643,0.039345595985651016,,,,,1341,0.05
159,,9394,59,,,0.001,,4646,0.015500109642744064,,,,,1342,0.05
159,,9401,59,,,0.001,,4650,0.04251503571867943,,,,,1343,0.05
159,,9408,59,,,0.001,,4653,0.032716356217861176,,,,,1344,0.05
159,,9415,59,,,0.001,,4657,0.024141961708664894,,,,,1345,0.05
159,,9422,59,,,0.001,,4660,0.03859586641192436,,,,,1346,0.05
159,,9429,59,,,0.001,,4664,0.06487621366977692,,,,,1347,0.05
159,,9436,59,,,0.001,,4667,0.03376534581184387,,,,,1348,0.05
160,,9443,59,,,0.001,,4671,0.04314185306429863,,,,,1349,0.05
160,,9450,59,,,0.001,,4674,0.04343998059630394,,,,,1350,0.05
160,,9457,58,,,0.001,,4678,0.029346438124775887,,,,,1351,0.05
160,,9464,59,,,0.001,,4681,0.040405984967947006,,,,,1352,0.05
160,,9471,59,,,0.001,,4685,0.03781065717339516,,,,,1353,0.05
160,,9478,59,,,0.001,,4688,0.04861975461244583,,,,,1354,0.05
160,,9485,59,,,0.001,,4692,0.04526720568537712,,,,,1355,0.05
160,,9492,59,,,0.001,,4695,0.028555691242218018,,,,,1356,0.05
160,,9499,59,,,0.001,,4699,0.02950907312333584,,,,,1357,0.05
161,,9506,59,,,0.001,,4702,0.04249229282140732,,,,,1358,0.05
161,,9513,59,,,0.001,,4706,0.060487937182188034,,,,,1359,0.05
161,,9520,59,,,0.001,,4709,0.03399260342121124,,,,,1360,0.05
161,,9527,59,,,0.001,,4713,0.0379536934196949,,,,,1361,0.05
161,,9534,59,,,0.001,,4716,0.04420186206698418,,,,,1362,0.05
161,,9541,59,,,0.001,,4720,0.045567214488983154,,,,,1363,0.05
161,,9548,59,,,0.001,,4723,0.038451503962278366,,,,,1364,0.05
161,,9555,59,,,0.001,,4727,0.030807333067059517,,,,,1365,0.05
161,,9562,59,,,0.001,,4730,0.02361379750072956,,,,,1366,0.05
162,,9569,59,,,0.001,,4734,0.04971807450056076,,,,,1367,0.05
162,,9576,59,,,0.001,,4737,0.02761385776102543,,,,,1368,0.05
162,,9583,59,,,0.001,,4741,0.04157005622982979,,,,,1369,0.05
162,,9590,59,,,0.001,,4744,0.02285570278763771,,,,,1370,0.05
162,,9597,59,,,0.001,,4748,0.04232187569141388,,,,,1371,0.05
162,,9604,59,,,0.001,,4751,0.025327254086732864,,,,,1372,0.05
162,,9611,59,,,0.001,,4755,0.03665633872151375,,,,,1373,0.05
162,,9618,59,,,0.001,,4758,0.022872082889080048,,,,,1374,0.05
162,,9625,59,,,0.001,,4762,0.04083653539419174,,,,,1375,0.05
163,,9632,59,,,0.001,,4765,0.03199000656604767,,,,,1376,0.05
163,,9639,59,,,0.001,,4769,0.05388661473989487,,,,,1377,0.05
163,,9646,59,,,0.001,,4772,0.047417763620615005,,,,,1378,0.05
163,,9653,59,,,0.001,,4776,0.04195164144039154,,,,,1379,0.05
163,,9660,59,,,0.001,,4779,0.03520239144563675,,,,,1380,0.05
163,,9667,59,,,0.001,,4783,0.031470682471990585,,,,,1381,0.05
163,,9674,59,,,0.001,,4786,0.05638367682695389,,,,,1382,0.05
163,,9681,59,,,0.001,,4790,0.04695755988359451,,,,,1383,0.05
163,,9688,59,,,0.001,,4793,0.03603377193212509,,,,,1384,0.05
163,,9695,59,,,0.001,,4797,0.02828156016767025,,,,,1385,0.05
164,,9702,59,,,0.001,,4800,0.030336933210492134,,,,,1386,0.05
164,,9709,59,,,0.001,,4804,0.03645099699497223,,,,,1387,0.05
164,,9716,59,,,0.001,,4807,0.03829695284366608,,,,,1388,0.05
164,,9723,59,,,0.001,,4811,0.02667069621384144,,,,,1389,0.05
164,,9730,59,,,0.001,,4814,0.031012170016765594,,,,,1390,0.05
164,,9737,59,,,0.001,,4818,0.04625644534826279,,,,,1391,0.05
164,,9744,59,,,0.001,,4821,0.056876055896282196,,,,,1392,0.05
165,,9751,59,,,0.001,,4825,0.03392934054136276,,,,,1393,0.05
165,,9758,59,,,0.001,,4828,0.04894516244530678,,,,,1394,0.05
165,,9765,59,,,0.001,,4832,0.03076924756169319,,,,,1395,0.05
165,,9772,59,,,0.001,,4835,0.04171441122889519,,,,,1396,0.05
165,,9779,59,,,0.001,,4839,0.048563383519649506,,,,,1397,0.05
165,,9786,59,,,0.001,,4842,0.04849415272474289,,,,,1398,0.05
165,,9793,59,,,0.001,,4846,0.029495904222130775,,,,,1399,0.05
165,,9800,59,,,0.001,,4849,0.041433367878198624,,,,,1400,0.05
165,,9807,59,,,0.001,,4853,0.04283878952264786,,,,,1401,0.05
166,,9814,59,,,0.001,,4856,0.03055790439248085,,,,,1402,0.05
166,,9821,59,,,0.001,,4860,0.0358954556286335,,,,,1403,0.05
166,,9828,59,,,0.001,,4863,0.057203881442546844,,,,,1404,0.05
166,,9835,59,,,0.001,,4867,0.04638637229800224,,,,,1405,0.05
166,,9842,59,,,0.001,,4870,0.030102014541625977,,,,,1406,0.05
166,,9849,59,,,0.001,,4874,0.02705463394522667,,,,,1407,0.05
166,,9856,59,,,0.001,,4877,0.04745218902826309,,,,,1408,0.05
166,,9863,59,,,0.001,,4881,0.023387005552649498,,,,,1409,0.05
167,,9870,59,,,0.001,,4884,0.04825647175312042,,,,,1410,0.05
167,,9877,59,,,0.001,,4888,0.042394042015075684,,,,,1411,0.05
167,,9884,59,,,0.001,,4891,0.06363070756196976,,,,,1412,0.05
167,,9891,59,,,0.001,,4895,0.03690323233604431,,,,,1413,0.05
167,,9898,59,,,0.001,,4898,0.044085677713155746,,,,,1414,0.05
167,,9905,59,,,0.001,,4902,0.02910645864903927,,,,,1415,0.05
167,,9912,59,,,0.001,,4905,0.048438653349876404,,,,,1416,0.05
167,,9919,59,,,0.001,,4909,0.03615162521600723,,,,,1417,0.05
167,,9926,59,,,0.001,,4912,0.041705843061208725,,,,,1418,0.05
168,,9933,59,,,0.001,,4916,0.02786576747894287,,,,,1419,0.05
168,,9940,59,,,0.001,,4919,0.04599514231085777,,,,,1420,0.05
168,,9947,59,,,0.001,,4923,0.030878189951181412,,,,,1421,0.05
168,,9954,59,,,0.001,,4926,0.04795606806874275,,,,,1422,0.05
168,,9961,59,,,0.001,,4930,0.04103965312242508,,,,,1423,0.05
168,,9968,59,,,0.001,,4933,0.03259824216365814,,,,,1424,0.05
168,,9975,59,,,0.001,,4937,0.05117810517549515,,,,,1425,0.05
169,,9982,59,,,0.001,,4940,0.0279006976634264,,,,,1426,0.05
169,,9989,59,,,0.001,,4944,0.04924051836133003,,,,,1427,0.05
169,,9996,59,,,0.001,,4947,0.02686202898621559,,,,,1428,0.05
169,,10003,59,,,0.001,,4951,0.08744488656520844,,,,,1429,0.05
169,,10010,59,,,0.001,,4954,0.07670549303293228,,,,,1430,0.05
169,,10017,59,,,0.001,,4958,0.06830855458974838,,,,,1431,0.05
169,,10024,59,,,0.001,,4961,0.05742853507399559,,,,,1432,0.05
169,,10031,59,,,0.001,,4965,0.037328772246837616,,,,,1433,0.05
170,,10038,59,,,0.001,,4968,0.053148139268159866,,,,,1434,0.05
170,,10045,59,,,0.001,,4972,0.02123589999973774,,,,,1435,0.05
170,,10052,59,,,0.001,,4975,0.04467020556330681,,,,,1436,0.05
170,,10059,59,,,0.001,,4979,0.05454619601368904,,,,,1437,0.05
170,,10066,59,,,0.001,,4982,0.046995796263217926,,,,,1438,0.05
170,,10073,59,,,0.001,,4986,0.08039075136184692,,,,,1439,0.05
170,,10080,59,,,0.001,,4989,0.049894895404577255,,,,,1440,0.05
170,,10087,59,,,0.001,,4993,0.059975288808345795,,,,,1441,0.05
170,,10094,59,,,0.001,,4996,0.04591324180364609,,,,,1442,0.05
171,,10101,59,,,0.001,,5000,0.0484205037355423,,,,,1443,0.05
171,,10108,59,,,0.001,,5003,0.037970397621393204,,,,,1444,0.05
171,,10115,59,,,0.001,,5007,0.05429308861494064,,,,,1445,0.05
171,,10122,59,,,0.001,,5010,0.05476215481758118,,,,,1446,0.05
171,,10129,59,,,0.001,,5014,0.0584602952003479,,,,,1447,0.05
171,,10136,59,,,0.001,,5017,0.06276700645685196,,,,,1448,0.05
